#start,A Run Down Hutt,,,,
7/06/18,10:11:55,148,171.540425,-43.49185,1760.86
7/06/18,10:11:56,148,171.540442,-43.491957,1758.86
7/06/18,10:11:57,149,171.540426,-43.492061,1756.46
7/06/18,10:11:58,150,171.540405,-43.492161,1754.46
7/06/18,10:11:59,151,171.540366,-43.492269,1752.36
7/06/18,10:12:00,150,171.540314,-43.492389,1748.96
7/06/18,10:12:01,149,171.54032,-43.492509,1746.96
7/06/18,10:12:02,148,171.540307,-43.492623,1744.96
7/06/18,10:12:03,147,171.540301,-43.492749,1742.16
7/06/18,10:12:04,145,171.540312,-43.492876,1739.86
7/06/18,10:12:05,145,171.540343,-43.492993,1737.36
7/06/18,10:12:06,146,171.540397,-43.493101,1735.76
7/06/18,10:12:07,145,171.540421,-43.49321,1733.96
7/06/18,10:12:08,147,171.540394,-43.493328,1730.46
7/06/18,10:12:09,148,171.540373,-43.493458,1726.76
7/06/18,10:12:10,148,171.540378,-43.493562,1724.46
7/06/18,10:12:11,149,171.540375,-43.493668,1721.06
7/06/18,10:12:12,149,171.540379,-43.493766,1718.56
7/06/18,10:12:13,151,171.54039,-43.493871,1715.76
7/06/18,10:12:14,152,171.540428,-43.493968,1711.96
7/06/18,10:12:15,150,171.5405,-43.494051,1709.26
7/06/18,10:12:16,148,171.540566,-43.494131,1706.76
7/06/18,10:12:17,146,171.540586,-43.494217,1704.46
7/06/18,10:12:18,132,171.540589,-43.494287,1701.16
7/06/18,10:12:19,156,171.540589,-43.494361,1698.56
7/06/18,10:12:20,154,171.540561,-43.494442,1696.26
7/06/18,10:12:21,151,171.540467,-43.494509,1692.66
7/06/18,10:12:22,146,171.540404,-43.494576,1689.66
7/06/18,10:12:23,139,171.540357,-43.494629,1686.86
7/06/18,10:12:24,141,171.540294,-43.494662,1684.06
7/06/18,10:12:25,149,171.540235,-43.494677,1681.02
7/06/18,10:12:26,154,171.540182,-43.494683,1678.92
7/06/18,10:12:27,149,171.540129,-43.494708,1676.32
7/06/18,10:12:28,146,171.540083,-43.494749,1673.22
7/06/18,10:12:29,142,171.540025,-43.494794,1670.22
7/06/18,10:12:30,138,171.539964,-43.494817,1666.82
7/06/18,10:12:31,140,171.53992,-43.494839,1664.02
7/06/18,10:12:32,141,171.539879,-43.494858,1661.32
7/06/18,10:12:33,142,171.539858,-43.494879,1658.52
7/06/18,10:12:34,145,171.539857,-43.494894,1654.72
7/06/18,10:12:35,146,171.539869,-43.494909,1651.62
7/06/18,10:12:36,146,171.539876,-43.494934,1648.32
7/06/18,10:12:37,147,171.539881,-43.494953,1645.12
7/06/18,10:12:38,146,171.53989,-43.494976,1641.52
7/06/18,10:12:40,147,171.539897,-43.495007,1634.82
7/06/18,10:12:41,147,171.5399,-43.49502,1631.92
7/06/18,10:12:42,148,171.539906,-43.495035,1629.12
7/06/18,10:12:43,148,171.539914,-43.495055,1626.62
7/06/18,10:12:44,149,171.539924,-43.495074,1623.72
7/06/18,10:12:45,149,171.53993,-43.495087,1621.02
7/06/18,10:12:46,147,171.539937,-43.495098,1618.52
7/06/18,10:12:47,147,171.539945,-43.495107,1615.82
7/06/18,10:12:48,146,171.539954,-43.495115,1612.92
7/06/18,10:12:49,148,171.539961,-43.495129,1610.92
7/06/18,10:12:50,147,171.539969,-43.495145,1609.02
7/06/18,10:12:51,147,171.539982,-43.495162,1607.32
7/06/18,10:12:52,148,171.539991,-43.495184,1606.22
7/06/18,10:12:53,148,171.539997,-43.495196,1605.62
7/06/18,10:12:54,149,171.539997,-43.495196,1605.62
