#start,,,,,,
7/06/18,22:03:06,,171.540105,-43.49521,1617.57,
7/06/18,22:03:07,,171.540113,-43.495213,1617.17,
7/06/18,22:03:08,,171.540129,-43.49522,1616.67,
7/06/18,22:03:09,,171.540149,-43.495224,1616.77,
7/06/18,22:03:10,,171.540156,-43.49522,1617.57,
7/06/18,22:03:11,,171.540152,-43.495213,1617.47,
7/06/18,22:03:12,,171.540152,-43.495206,1617.27,
7/06/18,22:03:13,,171.540148,-43.4952,1616.87,
7/06/18,22:03:14,,171.540144,-43.495198,1616.77,
7/06/18,22:03:15,,171.540139,-43.495197,1616.67,
7/06/18,22:03:16,,171.540139,-43.495196,1616.68,
7/06/18,22:03:17,,171.540139,-43.495196,1616.68,
7/06/18,22:03:18,,171.540139,-43.495196,1616.68,
7/06/18,22:03:19,,171.540139,-43.495196,1616.68,
7/06/18,22:03:20,,171.540139,-43.495196,1616.68,
7/06/18,22:03:21,,171.540139,-43.495196,1616.68,
7/06/18,22:03:22,,171.540139,-43.495196,1616.68,
7/06/18,22:03:23,,171.540139,-43.495196,1616.68,
7/06/18,22:03:24,,171.540139,-43.495196,1616.68,
7/06/18,22:03:25,,171.540139,-43.495196,1616.68,
7/06/18,22:03:26,,171.540139,-43.495196,1616.68,
7/06/18,22:03:27,,171.540139,-43.495196,1616.68,
7/06/18,22:03:28,,171.540131,-43.495186,1616.18,
7/06/18,22:03:29,,171.540124,-43.495173,1615.58,
7/06/18,22:03:30,,171.540119,-43.495166,1615.38,
7/06/18,22:03:31,,171.540119,-43.495159,1614.78,
7/06/18,22:03:32,,171.540119,-43.495159,1614.78,
7/06/18,22:03:33,,171.540119,-43.495159,1614.78,
7/06/18,22:03:34,,171.540119,-43.495159,1614.78,
7/06/18,22:03:35,,171.540119,-43.495159,1614.78,
7/06/18,22:03:36,,171.540118,-43.495147,1613.98,
7/06/18,22:03:37,,171.540118,-43.495131,1613.58,
7/06/18,22:03:38,,171.540124,-43.495113,1612.88,
7/06/18,22:03:39,,171.540118,-43.495088,1612.18,
7/06/18,22:03:40,,171.540105,-43.495063,1612.08,
7/06/18,22:03:41,,171.54009,-43.495037,1611.38,
7/06/18,22:03:42,,171.54008,-43.495013,1610.48,
7/06/18,22:03:43,,171.540063,-43.494994,1610.58,
7/06/18,22:03:44,,171.540054,-43.494973,1610.88,
7/06/18,22:03:45,,171.540042,-43.494958,1610.98,
7/06/18,22:03:46,,171.540027,-43.494946,1610.88,
7/06/18,22:03:47,,171.540013,-43.494928,1611.08,
7/06/18,22:03:48,,171.54001,-43.494912,1610.78,
7/06/18,22:03:49,,171.54001,-43.494892,1610.48,
7/06/18,22:03:50,,171.540002,-43.494875,1610.18,
7/06/18,22:03:51,,171.539992,-43.494862,1609.88,
7/06/18,22:03:52,,171.539983,-43.494848,1609.68,
7/06/18,22:03:53,,171.539968,-43.494833,1609.48,
7/06/18,22:03:54,,171.539956,-43.494821,1609.88,
7/06/18,22:03:55,,171.539947,-43.494808,1609.98,
7/06/18,22:03:56,,171.53994,-43.494794,1610.08,
7/06/18,22:03:57,,171.53993,-43.49478,1610.28,
7/06/18,22:03:58,,171.539923,-43.494767,1609.68,
7/06/18,22:03:59,,171.539915,-43.494752,1609.48,
7/06/18,22:04:00,,171.539906,-43.494738,1609.38,
7/06/18,22:04:01,,171.539898,-43.494726,1609.18,
7/06/18,22:04:02,,171.539888,-43.494712,1608.98,
7/06/18,22:04:03,,171.539875,-43.494696,1608.98,
7/06/18,22:04:04,,171.539861,-43.494682,1608.78,
7/06/18,22:04:05,,171.539854,-43.49467,1608.88,
7/06/18,22:04:06,,171.539844,-43.494655,1609.18,
7/06/18,22:04:07,,171.53984,-43.49464,1609.48,
7/06/18,22:04:08,,171.539838,-43.494625,1609.98,
7/06/18,22:04:09,,171.539828,-43.494611,1610.58,
7/06/18,22:04:10,,171.539818,-43.494595,1611.08,
7/06/18,22:04:11,,171.539811,-43.494579,1611.58,
7/06/18,22:04:12,,171.539799,-43.494564,1612.08,
7/06/18,22:04:13,,171.539791,-43.494545,1612.58,
7/06/18,22:04:14,,171.539781,-43.494528,1613.78,
7/06/18,22:04:15,,171.539775,-43.494513,1614.28,
7/06/18,22:04:16,,171.539771,-43.4945,1614.78,
7/06/18,22:04:17,,171.539762,-43.494487,1615.2,
7/06/18,22:04:18,,171.539753,-43.494475,1615.8,
7/06/18,22:04:19,,171.539743,-43.494458,1616.5,
7/06/18,22:04:20,,171.539728,-43.494443,1617.1,
7/06/18,22:04:21,,171.539712,-43.494428,1617.7,
7/06/18,22:04:22,,171.5397,-43.494414,1618.5,
7/06/18,22:04:23,,171.539692,-43.494399,1619.1,
7/06/18,22:04:24,,171.539691,-43.494385,1619.7,
7/06/18,22:04:25,,171.539687,-43.494371,1620.1,
7/06/18,22:04:26,,171.539685,-43.494355,1620.8,
7/06/18,22:04:27,,171.539681,-43.49434,1621.6,
7/06/18,22:04:28,,171.539671,-43.494327,1622.3,
7/06/18,22:04:29,,171.539657,-43.494315,1623.1,
7/06/18,22:04:30,,171.539647,-43.494298,1623.9,
7/06/18,22:04:31,,171.539637,-43.494282,1624.6,
7/06/18,22:04:32,,171.539623,-43.494266,1625.4,
7/06/18,22:04:33,,171.539613,-43.494249,1626.2,
7/06/18,22:04:34,,171.539602,-43.494235,1626.9,
7/06/18,22:04:35,,171.539594,-43.49422,1627.5,
7/06/18,22:04:36,,171.539588,-43.494206,1628.2,
7/06/18,22:04:37,,171.539584,-43.494192,1628.8,
7/06/18,22:04:38,,171.539582,-43.494176,1629.5,
7/06/18,22:04:39,,171.539577,-43.494163,1630.1,
7/06/18,22:04:40,,171.539567,-43.494157,1631.1,
7/06/18,22:04:41,,171.539557,-43.49415,1632.1,
7/06/18,22:04:42,,171.539549,-43.494141,1632.8,
7/06/18,22:04:43,,171.539544,-43.494127,1633.5,
7/06/18,22:04:44,,171.539537,-43.494111,1634.1,
7/06/18,22:04:45,,171.539529,-43.494093,1634.5,
7/06/18,22:04:46,,171.539524,-43.494076,1634.9,
7/06/18,22:04:47,,171.539518,-43.494059,1635.4,
7/06/18,22:04:48,,171.539512,-43.494042,1635.9,
7/06/18,22:04:49,,171.539504,-43.494027,1636.6,
7/06/18,22:04:50,,171.539498,-43.494011,1637.4,
7/06/18,22:04:51,,171.539491,-43.493996,1638.2,
7/06/18,22:04:52,,171.539486,-43.493981,1638.9,
7/06/18,22:04:53,,171.53948,-43.493967,1639.5,
7/06/18,22:04:54,,171.539473,-43.493954,1640.3,
7/06/18,22:04:55,,171.539465,-43.493938,1640.9,
7/06/18,22:04:56,,171.539459,-43.493919,1641.5,
7/06/18,22:04:57,,171.539448,-43.493904,1642.2,
7/06/18,22:04:58,,171.539442,-43.493888,1642.7,
7/06/18,22:04:59,,171.539431,-43.493871,1643.2,
7/06/18,22:05:00,,171.539418,-43.493857,1643.7,
7/06/18,22:05:01,,171.539403,-43.493842,1644.1,
7/06/18,22:05:02,,171.539387,-43.493826,1644.3,
7/06/18,22:05:03,,171.539372,-43.493812,1644.6,
7/06/18,22:05:04,,171.539364,-43.493798,1644.9,
7/06/18,22:05:05,,171.539357,-43.493784,1645.1,
7/06/18,22:05:06,,171.539348,-43.493771,1645.4,
7/06/18,22:05:07,,171.539338,-43.493758,1645.9,
7/06/18,22:05:08,,171.53933,-43.493745,1646.2,
7/06/18,22:05:09,,171.539319,-43.493731,1646.6,
7/06/18,22:05:10,,171.539312,-43.493718,1647,
7/06/18,22:05:11,,171.539299,-43.493704,1647.4,
7/06/18,22:05:12,,171.539282,-43.493689,1647.7,
7/06/18,22:05:13,,171.539268,-43.493673,1648.2,
7/06/18,22:05:14,,171.539259,-43.493657,1648.7,
7/06/18,22:05:15,,171.539248,-43.493644,1649.1,
7/06/18,22:05:16,,171.539241,-43.493629,1649.5,
7/06/18,22:05:17,,171.539233,-43.493615,1649.8,
7/06/18,22:05:18,,171.539223,-43.493603,1650.22,
7/06/18,22:05:19,,171.539216,-43.493592,1650.62,
7/06/18,22:05:20,,171.53921,-43.493581,1651.02,
7/06/18,22:05:21,,171.539209,-43.493572,1651.22,
7/06/18,22:05:22,,171.539208,-43.493563,1651.52,
7/06/18,22:05:23,,171.539202,-43.493552,1652.02,
7/06/18,22:05:24,,171.539198,-43.493539,1652.32,
7/06/18,22:05:25,,171.539195,-43.493524,1652.92,
7/06/18,22:05:26,,171.539188,-43.493509,1653.32,
7/06/18,22:05:27,,171.539179,-43.493493,1653.62,
7/06/18,22:05:28,,171.539169,-43.493476,1654.12,
7/06/18,22:05:29,,171.539159,-43.493455,1654.72,
7/06/18,22:05:30,,171.539148,-43.493435,1655.32,
7/06/18,22:05:31,,171.539138,-43.493418,1655.72,
7/06/18,22:05:32,,171.53913,-43.493401,1656.12,
7/06/18,22:05:33,,171.539126,-43.493381,1656.72,
7/06/18,22:05:34,,171.53912,-43.493364,1657.22,
7/06/18,22:05:35,,171.53911,-43.493349,1657.72,
7/06/18,22:05:36,,171.539106,-43.493332,1658.22,
7/06/18,22:05:37,,171.539103,-43.493316,1658.92,
7/06/18,22:05:38,,171.539098,-43.493304,1659.52,
7/06/18,22:05:39,,171.539094,-43.493289,1659.92,
7/06/18,22:05:40,,171.539088,-43.493274,1660.32,
7/06/18,22:05:41,,171.539081,-43.493262,1660.92,
7/06/18,22:05:42,,171.539071,-43.493253,1661.42,
7/06/18,22:05:43,,171.539062,-43.493241,1661.82,
7/06/18,22:05:44,,171.539051,-43.493228,1662.22,
7/06/18,22:05:45,,171.539044,-43.493216,1662.72,
7/06/18,22:05:46,,171.539033,-43.493203,1663.32,
7/06/18,22:05:47,,171.539021,-43.493185,1664.02,
7/06/18,22:05:48,,171.53901,-43.493169,1664.52,
7/06/18,22:05:49,,171.538998,-43.493151,1664.92,
7/06/18,22:05:50,,171.538989,-43.493132,1665.32,
7/06/18,22:05:51,,171.538987,-43.493113,1665.62,
7/06/18,22:05:52,,171.538982,-43.493095,1665.92,
7/06/18,22:05:53,,171.538978,-43.493078,1666.12,
7/06/18,22:05:54,,171.538975,-43.493058,1666.32,
7/06/18,22:05:55,,171.538974,-43.49304,1666.52,
7/06/18,22:05:56,,171.538975,-43.493026,1666.92,
7/06/18,22:05:57,,171.538973,-43.49301,1667.42,
7/06/18,22:05:58,,171.538968,-43.492994,1667.82,
7/06/18,22:05:59,,171.538954,-43.492978,1668.02,
7/06/18,22:06:00,,171.538942,-43.492963,1668.62,
7/06/18,22:06:01,,171.538933,-43.492949,1669.02,
7/06/18,22:06:02,,171.538922,-43.492939,1669.42,
7/06/18,22:06:03,,171.538909,-43.492928,1669.72,
7/06/18,22:06:04,,171.538898,-43.492918,1670.22,
7/06/18,22:06:05,,171.538882,-43.492906,1670.72,
7/06/18,22:06:06,,171.538866,-43.492898,1671.42,
7/06/18,22:06:07,,171.53885,-43.49289,1672.02,
7/06/18,22:06:08,,171.538839,-43.492878,1672.52,
7/06/18,22:06:09,,171.538826,-43.492869,1673.22,
7/06/18,22:06:10,,171.538815,-43.492855,1673.42,
7/06/18,22:06:11,,171.538805,-43.492837,1673.82,
7/06/18,22:06:12,,171.538797,-43.492821,1674.32,
7/06/18,22:06:13,,171.53879,-43.492804,1674.72,
7/06/18,22:06:14,,171.538782,-43.492789,1675.12,
7/06/18,22:06:15,,171.538774,-43.492774,1675.42,
7/06/18,22:06:16,,171.538762,-43.492758,1675.92,
7/06/18,22:06:17,,171.538754,-43.492743,1676.42,
7/06/18,22:06:18,,171.538746,-43.49273,1676.72,
7/06/18,22:06:19,,171.538738,-43.492716,1677.12,
7/06/18,22:06:20,,171.538728,-43.492701,1677.52,
7/06/18,22:06:21,,171.538719,-43.492685,1677.72,
7/06/18,22:06:22,,171.538713,-43.49267,1677.92,
7/06/18,22:06:23,,171.538706,-43.492657,1678.12,
7/06/18,22:06:24,,171.538698,-43.492647,1678.32,
7/06/18,22:06:25,,171.538693,-43.492634,1678.52,
7/06/18,22:06:26,,171.538688,-43.492621,1678.82,
7/06/18,22:06:27,,171.538682,-43.492605,1679.32,
7/06/18,22:06:28,,171.538675,-43.492591,1679.82,
7/06/18,22:06:29,,171.538671,-43.492576,1680.22,
7/06/18,22:06:30,,171.538667,-43.492565,1680.82,
7/06/18,22:06:31,,171.538663,-43.492553,1681.22,
7/06/18,22:06:32,,171.538661,-43.492539,1681.42,
7/06/18,22:06:33,,171.538656,-43.492525,1681.92,
7/06/18,22:06:34,,171.538642,-43.492507,1682.42,
7/06/18,22:06:35,,171.538636,-43.492488,1682.72,
7/06/18,22:06:36,,171.538627,-43.492472,1683.22,
7/06/18,22:06:37,,171.538619,-43.492456,1683.72,
7/06/18,22:06:38,,171.538612,-43.492445,1684.32,
7/06/18,22:06:39,,171.538602,-43.492432,1684.72,
7/06/18,22:06:40,,171.538589,-43.492417,1685.12,
7/06/18,22:06:41,,171.538578,-43.492401,1685.52,
7/06/18,22:06:42,,171.538568,-43.492386,1686.02,
7/06/18,22:06:43,,171.53856,-43.492369,1686.52,
7/06/18,22:06:44,,171.538552,-43.492351,1687.02,
7/06/18,22:06:45,,171.538545,-43.492336,1687.62,
7/06/18,22:06:46,,171.538538,-43.492321,1688.22,
7/06/18,22:06:47,,171.538537,-43.492301,1688.62,
7/06/18,22:06:48,,171.538535,-43.492286,1689.32,
7/06/18,22:06:49,,171.538529,-43.492275,1690.02,
7/06/18,22:06:50,,171.538528,-43.492263,1690.72,
7/06/18,22:06:51,,171.538524,-43.492251,1691.42,
7/06/18,22:06:52,,171.538518,-43.492238,1692.32,
7/06/18,22:06:53,,171.538513,-43.492225,1693.12,
7/06/18,22:06:54,,171.538505,-43.492212,1693.92,
7/06/18,22:06:55,,171.538497,-43.492197,1694.72,
7/06/18,22:06:56,,171.538489,-43.492183,1695.52,
7/06/18,22:06:57,,171.538483,-43.492167,1696.12,
7/06/18,22:06:58,,171.538479,-43.492154,1696.82,
7/06/18,22:06:59,,171.538476,-43.492145,1697.62,
7/06/18,22:07:00,,171.538467,-43.492136,1698.72,
7/06/18,22:07:01,,171.538456,-43.492121,1699.62,
7/06/18,22:07:02,,171.538444,-43.492109,1700.42,
7/06/18,22:07:03,,171.538433,-43.492098,1701.22,
7/06/18,22:07:04,,171.538429,-43.492085,1701.92,
7/06/18,22:07:05,,171.538423,-43.49207,1702.52,
7/06/18,22:07:06,,171.538415,-43.492055,1703.02,
7/06/18,22:07:07.850+00,,,171.53841,-43.492039,1703.42
7/06/18,22:07:08.850+00,,,171.538403,-43.492022,1703.82
7/06/18,22:07:09.850+00,,,171.538394,-43.492007,1704.52
7/06/18,22:07:10.850+00,,,171.538386,-43.491993,1705.12
7/06/18,22:07:11.850+00,,,171.538379,-43.491979,1705.72
7/06/18,22:07:12.850+00,,,171.538373,-43.491966,1706.22
7/06/18,22:07:13.850+00,,,171.538366,-43.491955,1707.22
7/06/18,22:07:14.850+00,,,171.538358,-43.491945,1708.12
7/06/18,22:07:15.850+00,,,171.538352,-43.491933,1708.92
7/06/18,22:07:16.850+00,,,171.538348,-43.49192,1709.72
7/06/18,22:07:17.850+00,,,171.538342,-43.491904,1710.22
7/06/18,22:07:18.850+00,,,171.538335,-43.49189,1711.02
7/06/18,22:07:19.850+00,,,171.538329,-43.491875,1711.82
7/06/18,22:07:20.840+00,,,171.538318,-43.49186,1712.64
7/06/18,22:07:21.840+00,,,171.538309,-43.491847,1713.24
7/06/18,22:07:22.840+00,,,171.5383,-43.491838,1714.04
7/06/18,22:07:23.840+00,,,171.538292,-43.491826,1714.64
7/06/18,22:07:24.840+00,,,171.538281,-43.491814,1715.24
7/06/18,22:07:25.840+00,,,171.53827,-43.491802,1715.94
7/06/18,22:07:26.840+00,,,171.538262,-43.491789,1716.44
7/06/18,22:07:27.840+00,,,171.538254,-43.491777,1717.04
7/06/18,22:07:28.840+00,,,171.538249,-43.491764,1717.84
7/06/18,22:07:29.840+00,,,171.538245,-43.491749,1718.44
7/06/18,22:07:30.840+00,,,171.538239,-43.491735,1719.14
7/06/18,22:07:31.840+00,,,171.538233,-43.491721,1719.74
7/06/18,22:07:32.840+00,,,171.538227,-43.491709,1720.34
7/06/18,22:07:33.840+00,,,171.538223,-43.491697,1721.04
7/06/18,22:07:34.840+00,,,171.538218,-43.491686,1721.84
7/06/18,22:07:35.840+00,,,171.538214,-43.491675,1722.44
7/06/18,22:07:36.840+00,,,171.53821,-43.491664,1723.14
7/06/18,22:07:37.840+00,,,171.538207,-43.491653,1723.94
7/06/18,22:07:38.840+00,,,171.538205,-43.491639,1724.54
7/06/18,22:07:39.840+00,,,171.538202,-43.491628,1725.24
7/06/18,22:07:40.840+00,,,171.538198,-43.491617,1725.94
7/06/18,22:07:41.840+00,,,171.538194,-43.491607,1726.94
7/06/18,22:07:42.840+00,,,171.538189,-43.491595,1727.84
7/06/18,22:07:43.840+00,,,171.538184,-43.491582,1728.84
7/06/18,22:07:44.840+00,,,171.538179,-43.491569,1729.74
7/06/18,22:07:45.840+00,,,171.538173,-43.491556,1730.64
7/06/18,22:07:46.840+00,,,171.538163,-43.491543,1731.54
7/06/18,22:07:47.840+00,,,171.538148,-43.49153,1732.54
7/06/18,22:07:48.840+00,,,171.538133,-43.491517,1733.64
7/06/18,22:07:49.840+00,,,171.538118,-43.491505,1734.74
7/06/18,22:07:50.840+00,,,171.538105,-43.491497,1735.84
7/06/18,22:07:51.840+00,,,171.538096,-43.491487,1736.94
7/06/18,22:07:52.840+00,,,171.538089,-43.491478,1737.94
7/06/18,22:07:53.840+00,,,171.538081,-43.491467,1739.04
7/06/18,22:07:54.840+00,,,171.538073,-43.491456,1740.04
7/06/18,22:07:55.840+00,,,171.53806,-43.491443,1741.34
7/06/18,22:07:56.840+00,,,171.538048,-43.491429,1742.54
7/06/18,22:07:57.840+00,,,171.538035,-43.491412,1743.74
7/06/18,22:07:58.840+00,,,171.538021,-43.4914,1744.84
7/06/18,22:07:59.840+00,,,171.538009,-43.491386,1745.84
7/06/18,22:08:00.840+00,,,171.537996,-43.49137,1746.84
7/06/18,22:08:01.840+00,,,171.537984,-43.491355,1747.74
7/06/18,22:08:02.840+00,,,171.537973,-43.491341,1748.74
7/06/18,22:08:03.840+00,,,171.537965,-43.491329,1749.84
7/06/18,22:08:04.840+00,,,171.537957,-43.491318,1750.74
7/06/18,22:08:05.840+00,,,171.53795,-43.491301,1751.44
7/06/18,22:08:06.840+00,,,171.537943,-43.491288,1752.14
7/06/18,22:08:07.840+00,,,171.537941,-43.491279,1752.74
7/06/18,22:08:08.840+00,,,171.537942,-43.491277,1753.34
7/06/18,22:08:09.840+00,,,171.53794,-43.491275,1753.04
7/06/18,22:08:10.840+00,,,171.53794,-43.491275,1753.04
7/06/18,22:08:11.840+00,,,171.53794,-43.491275,1753.04
7/06/18,22:08:12.840+00,,,171.53794,-43.491275,1753.04
7/06/18,22:08:13.840+00,,,171.53794,-43.491275,1753.04
7/06/18,22:08:14.840+00,,,171.53794,-43.491275,1753.04
7/06/18,22:08:15.840+00,,,171.53794,-43.491275,1753.04
7/06/18,22:08:16.840+00,,,171.53794,-43.491275,1753.04
7/06/18,22:08:17.840+00,,,171.53794,-43.491275,1753.04
7/06/18,22:08:18.840+00,,,171.53794,-43.491275,1753.04
7/06/18,22:08:19.840+00,,,171.53794,-43.491275,1753.04
7/06/18,22:08:20.840+00,,,171.53794,-43.491275,1753.04
7/06/18,22:08:21.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:22.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:23.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:24.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:25.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:26.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:27.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:28.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:29.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:30.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:31.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:32.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:33.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:34.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:35.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:36.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:37.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:38.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:39.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:40.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:41.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:42.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:43.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:44.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:45.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:46.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:47.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:48.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:49.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:50.830+00,,,171.537939,-43.491275,1753.07
7/06/18,22:08:51.830+00,,,171.537939,-43.49127,1753.07
7/06/18,22:08:52.830+00,,,171.537936,-43.491265,1753.07
7/06/18,22:08:53.830+00,,,171.537934,-43.491259,1752.97
7/06/18,22:08:54.830+00,,,171.537935,-43.491251,1752.57
7/06/18,22:08:55.830+00,,,171.537935,-43.491243,1752.27
7/06/18,22:08:56.830+00,,,171.53793,-43.491232,1752.17
7/06/18,22:08:57.830+00,,,171.537922,-43.491221,1752.17
7/06/18,22:08:58.830+00,,,171.537915,-43.491208,1752.17
7/06/18,22:08:59.830+00,,,171.537901,-43.491191,1752.37
7/06/18,22:09:00.830+00,,,171.537891,-43.491177,1752.57
7/06/18,22:09:01.830+00,,,171.537886,-43.491159,1752.77
7/06/18,22:09:02.830+00,,,171.537889,-43.491134,1752.67
7/06/18,22:09:03.830+00,,,171.53789,-43.491118,1752.67
7/06/18,22:09:04.830+00,,,171.537888,-43.4911,1752.67
7/06/18,22:09:05.830+00,,,171.537889,-43.491082,1752.57
7/06/18,22:09:06.830+00,,,171.537887,-43.49107,1752.77
7/06/18,22:09:07.830+00,,,171.537885,-43.491051,1752.67
7/06/18,22:09:08.830+00,,,171.537883,-43.491034,1752.57
7/06/18,22:09:09.830+00,,,171.537879,-43.491019,1752.67
7/06/18,22:09:10.830+00,,,171.537873,-43.491006,1753.27
7/06/18,22:09:11.830+00,,,171.537868,-43.49099,1753.67
7/06/18,22:09:12.830+00,,,171.537861,-43.490977,1753.97
7/06/18,22:09:13.830+00,,,171.537853,-43.490962,1754.37
7/06/18,22:09:14.830+00,,,171.537843,-43.49095,1754.97
7/06/18,22:09:15.830+00,,,171.537832,-43.490937,1755.37
7/06/18,22:09:16.830+00,,,171.537823,-43.490927,1755.87
7/06/18,22:09:17.830+00,,,171.537815,-43.490915,1756.57
7/06/18,22:09:18.830+00,,,171.537807,-43.490903,1756.97
7/06/18,22:09:19.830+00,,,171.537799,-43.490891,1757.57
7/06/18,22:09:20.830+00,,,171.537792,-43.490879,1758.27
7/06/18,22:09:21.830+00,,,171.537784,-43.490867,1758.97
7/06/18,22:09:22.840+00,,,171.537777,-43.490853,1759.61
7/06/18,22:09:23.840+00,,,171.537769,-43.490841,1760.21
7/06/18,22:09:24.840+00,,,171.537759,-43.490831,1760.81
7/06/18,22:09:25.840+00,,,171.537748,-43.490822,1761.51
7/06/18,22:09:26.840+00,,,171.537741,-43.490813,1762.11
7/06/18,22:09:27.840+00,,,171.537733,-43.490807,1762.61
7/06/18,22:09:28.840+00,,,171.537726,-43.490801,1763.41
7/06/18,22:09:29.840+00,,,171.537719,-43.490793,1764.31
7/06/18,22:09:30.840+00,,,171.537713,-43.490784,1764.91
7/06/18,22:09:31.840+00,,,171.537703,-43.490775,1765.71
7/06/18,22:09:32.840+00,,,171.537695,-43.490765,1766.41
7/06/18,22:09:33.840+00,,,171.537688,-43.490753,1767.11
7/06/18,22:09:34.840+00,,,171.537683,-43.490739,1767.81
7/06/18,22:09:35.840+00,,,171.53768,-43.490725,1768.71
7/06/18,22:09:36.840+00,,,171.537675,-43.49071,1770.01
7/06/18,22:09:37.840+00,,,171.537668,-43.490694,1771.21
7/06/18,22:09:38.840+00,,,171.537663,-43.490683,1772.71
7/06/18,22:09:39.840+00,,,171.537657,-43.490672,1773.51
7/06/18,22:09:40.840+00,,,171.537649,-43.490655,1774.21
