#start,Not Riding,,,,
9/07/15,13:55:10,138,30.2485162,-97.8172121,190.5
9/07/15,13:55:28,141,30.24840212,-97.81757956,192.4
9/07/15,13:55:46,136,30.24839323,-97.81792616,195.3
9/07/15,13:55:46,136,30.24814907,-97.81818348,197.2
#start,Run in the city,,,,
9/07/15,13:57:51,140,30.24913327,-97.82023906,174.6
9/07/15,13:58:07,140,30.24912858,-97.82021148,175.1
9/07/15,13:58:20,139,30.24918893,-97.82028189,172.2
9/07/15,13:58:36,142,30.24925263,-97.82029614,171.3
9/07/15,13:58:55,140,30.24929379,-97.82031097,170.8
#start,Walk in the mountains,,,,
12/04/15,22:11:18,141,30.249804,-97.82053,199.6
12/04/15,22:22:10,141,30.2487,-97.820208,208.3
12/04/15,22:30:38,138,30.248519,-97.819302,221.2
12/04/15,22:31:11,139,30.248078,-97.818726,222.7
12/04/15,22:33:40,138,30.247373,-97.817461,218.8
12/04/15,22:34:17,141,30.246768,-97.817091,220.3
12/04/15,22:34:48,141,30.246259,-97.817606,218.8
12/04/15,22:36:48,135,30.246036,-97.818323,219.3
